PERIODO,MES,PAIS_ORIGEN,ARANCEL,TOTAL_CIF_ITEM_US$,CANTIDAD_MERCANCIA
2015,08,IRLANDA,30021010,24527,43
2015,08,IRLANDA,84733000,10064,36
2015,08,IRLANDA,85176210,14994,57
2015,08,IRLANDA,85369013,96,24
2015,08,IRLANDA,84879010,1675,7
2015,08,IRLANDA,85444200,296,21
2015,08,IRLANDA,84314990,1025,28
2015,08,IRLANDA,85269200,423,17
2015,08,IRLANDA,84798990,907,18
2015,08,IRLANDA,85359010,2043,5
2015,08,IRLANDA,90183190,1765,51
2015,08,IRLANDA,84368000,122071,19
2015,08,IRLANDA,21012010,74422,56
2015,08,IRLANDA,85447000,574,1
2015,08,ISLANDIA,84831090,670,17
2015,08,ISLANDIA,84389000,2151,7
2015,08,ISLANDIA,30049010,20937,9
2015,08,ISRAEL,88010000,74948,25
2015,08,ISRAEL,84715000,1518,9
2015,08,ISRAEL,85340000,1078,22
2015,08,ISRAEL,85369013,1098,39
2015,08,ISRAEL,84713000,1080,34
2015,08,ISRAEL,85177000,78286,42
2015,08,ISRAEL,90183910,20781,18
2015,08,ISRAEL,29081990,67567,5
2015,08,ISRAEL,84799000,513,6
2015,08,ISRAEL,84719020,972,53
2015,08,ISRAEL,84439100,70574,12
2015,08,ISRAEL,84779000,15374,37
2015,08,ISRAEL,84717019,593,4
2015,08,ISRAEL,85234910,63,2
2015,08,ISRAEL,85394100,1211,27
2015,08,ISRAEL,85371000,54230,9
2015,08,ISRAEL,85381000,854,18
2015,08,ISRAEL,85291000,947,6
2015,08,ISRAEL,85285910,1740,6
2015,08,ISRAEL,84798910,1027,19
2015,08,ISRAEL,19059090,732,35
2015,08,ISRAEL,85258020,24292,37
2015,08,ISRAEL,85367000,395,11
2015,08,ISRAEL,85437090,24391,19
2015,08,ISRAEL,84831090,886,8
2015,08,ISRAEL,85318000,96917,53
2015,08,ISRAEL,85176290,45209,23
2015,08,ISRAEL,84798990,11013,12
2015,08,ISRAEL,85043200,380,45
2015,08,ISRAEL,84716090,14818,41
2015,08,ISRAEL,85255000,21016,21
2015,08,ISRAEL,84821090,122,26
2015,08,ISRAEL,84439990,34318,14
2015,08,ISRAEL,84719090,1942,34
2015,08,ISRAEL,90181200,49557,61
2015,08,ISRAEL,85299000,1986,13
2015,08,ISRAEL,85065090,29393,33
2015,08,ISRAEL,84339000,930,8
2015,08,ISRAEL,85044000,112834,48
2015,08,ISRAEL,85269200,17270,21
2015,08,ISRAEL,85419000,295,35
2015,08,ISRAEL,85012000,142,36
2015,08,ISRAEL,87089990,44,45
2015,08,ISRAEL,85258010,45476,43
2015,08,ISRAEL,85439000,890,25
2015,08,ISRAEL,85045000,21406,1
2015,08,ISRAEL,17025000,26400,20000
2015,08,ISRAEL,84819000,33888,16
2015,08,ITALIA,27101963,155241,41
2015,08,ITALIA,85353029,131,54
2015,08,ITALIA,87149500,697,4
2015,08,ITALIA,87149920,403,3
2015,08,ITALIA,85171200,195,61
2015,08,ITALIA,22011000,17484,1
2015,08,ITALIA,22051090,58707,44
2015,08,ITALIA,85141000,67725,27
2015,08,ITALIA,90041020,145758,34
2015,08,ITALIA,85015210,38037,41
2015,08,ITALIA,85364910,11166,31
2015,08,ITALIA,85013100,30951,11
2015,08,ITALIA,84716090,1015,46
2015,08,ITALIA,18063210,14336,5600
2015,08,ITALIA,84314390,38890,43
2015,08,ITALIA,85114000,28845,17
2015,08,ITALIA,85184000,180,26
2015,08,ITALIA,85437010,208,6
2015,08,ITALIA,15171090,117279,6
2015,08,ITALIA,87089390,30811,46
2015,08,ITALIA,84439100,28045,18
2015,08,ITALIA,85041000,118024,3
2015,08,ITALIA,85319000,31823,57
2015,08,ITALIA,30051030,11919,27
2015,08,ITALIA,87150010,26836,33
2015,08,ITALIA,84601900,16372,26
2015,08,ITALIA,85286100,1498,5
2015,08,ITALIA,87082990,48096,4
2015,08,ITALIA,85372090,433,26
2015,08,ITALIA,87032391,66232,48
2015,08,ITALIA,29339100,449,9
2015,08,ITALIA,87169040,1314,38
2015,08,ITALIA,84659500,15896,56
2015,08,ITALIA,29021900,736,21
2015,08,ITALIA,22089090,969,48
2015,08,ITALIA,18062010,103717,21
2015,08,ITALIA,84716040,253,53
2015,08,ITALIA,85094019,1840,14
2015,08,ITALIA,19022090,30594,1
2015,08,ITALIA,84833010,27072,11
2015,08,ITALIA,84502000,30083,28
2015,08,ITALIA,85255000,1988,8
2015,08,ITALIA,84419000,45902,61
2015,08,ITALIA,84849000,34027,27
2015,08,ITALIA,04021000,16771,35
2015,08,ITALIA,29213000,48600,20
2015,08,ITALIA,84659990,74466,33
2015,08,ITALIA,85309000,1506,52
2015,08,ITALIA,87082950,986,15
2015,08,ITALIA,87149990,13224,49
2015,08,ITALIA,85322500,315,36
2015,08,ITALIA,28261900,21426,21
2015,08,ITALIA,12099135,1224,4
2015,08,ITALIA,84369900,13140,6
2015,08,ITALIA,85168000,36968,56
2015,08,ITALIA,85081100,868,51
2015,08,ITALIA,85042120,622,58
2015,08,ITALIA,15179090,41559,18
2015,08,ITALIA,84511000,19976,38
2015,08,ITALIA,25174100,23080,16
2015,08,ITALIA,20089990,336,3
2015,08,ITALIA,84642000,60429,2
2015,08,ITALIA,85364990,39360,43
2015,08,ITALIA,22087000,875,62
2015,08,ITALIA,85015100,106009,5
2015,08,ITALIA,85016100,9901,3
2015,08,ITALIA,29336900,67885,5
2015,08,ITALIA,85078000,1426,16
2015,08,ITALIA,21041020,846,3
2015,08,ITALIA,10051090,86,31
2015,08,ITALIA,85086000,12730,31
2015,08,ITALIA,84719090,19069,3
2015,08,ITALIA,27101964,603,42
2015,08,ITALIA,84314320,73181,21
2015,08,ITALIA,87141000,118951,33
2015,08,ITALIA,84681000,65970,55
2015,08,ITALIA,19021100,11108,56
2015,08,ITALIA,84335990,48751,34
2015,08,ITALIA,90031920,26674,17
2015,08,ITALIA,87085000,40720,38
2015,08,ITALIA,85118000,1193,9
2015,08,ITALIA,87150090,832,47
2015,08,ITALIA,84539000,11350,18
2015,08,ITALIA,29321900,304,5
2015,08,ITALIA,85183090,190,55
2015,08,ITALIA,22029010,11584,34
2015,08,ITALIA,85423100,539,23
2015,08,ITALIA,85367000,10282,48
2015,08,ITALIA,15159090,303,19
2015,08,ITALIA,29335900,37500,50
2015,08,ITALIA,87011000,28091,38
2015,08,ITALIA,18063290,1211,53
2015,08,ITALIA,84485900,24166,38
2015,08,ITALIA,19059090,70622,21
2015,08,ITALIA,29163900,2093,45
2015,08,ITALIA,85392100,286,43
2015,08,ITALIA,87169030,65776,19
2015,08,ITALIA,85076000,13369,2
2015,08,ITALIA,84333000,38191,4
2015,08,ITALIA,85353021,21396,3
2015,08,ITALIA,85479000,1798,26
2015,08,ITALIA,84633000,599,2
2015,08,ITALIA,90158000,20741,11
2015,08,ITALIA,87169020,867,16
2015,08,ITALIA,87115000,118815,9
2015,08,ITALIA,89039990,12279,31
2015,08,ITALIA,84334000,142631,61
2015,08,ITALIA,20079999,336,2
2015,08,ITALIA,84762100,16723,23
2015,08,ITALIA,85361020,31,58
2015,08,ITALIA,85149000,95243,47
2015,08,ITALIA,85122090,10418,59
2015,08,ITALIA,85311090,679,61
2015,08,ITALIA,84659910,11472,45
2015,08,ITALIA,84359000,14028,3
2015,08,ITALIA,90184900,29839,23
2015,08,ITALIA,90183190,334,41
2015,08,ITALIA,22043019,424,54
2015,08,ITALIA,85043200,124,7
2015,08,ITALIA,85087000,2048,47
2015,08,ITALIA,30019000,82,4
2015,08,ITALIA,16024100,1647,7
2015,08,ITALIA,84821090,13826,59
2015,08,ITALIA,85333910,10577,5
2015,08,ITALIA,87120090,10148,12
2015,08,ITALIA,85098000,136,42
2015,08,ITALIA,84813090,143288,3
2015,08,ITALIA,85411000,1403,51
2015,08,ITALIA,29341000,140,0
2015,08,ITALIA,85051900,435,56
2015,08,ITALIA,85452000,1524,2
2015,08,ITALIA,17049090,48181,7
2015,08,ITALIA,11010000,28857,59
2015,08,ITALIA,84834011,66933,8
2015,08,ITALIA,84323000,27580,31
2015,08,ITALIA,84822000,1115,1
2015,08,ITALIA,84834029,19942,32
2015,08,ITALIA,90021900,726,31
2015,08,ITALIA,84512900,15876,18
2015,08,ITALIA,84509000,1014,37
2015,08,ITALIA,19021920,18199,14
2015,08,ITALIA,84672120,858,7
2015,08,ITALIA,84829100,2128,41
2015,08,ITALIA,85073000,488,13
2015,08,ITALIA,12099153,626,1
2015,08,ITALIA,84603100,68137,24
2015,08,ITALIA,12099171,344,4
2015,08,ITALIA,84831010,16862,38
2015,08,ITALIA,85235900,31585,24
2015,08,ITALIA,84399900,23608,41
2015,08,ITALIA,84805000,96984,21
2015,08,ITALIA,84399100,38933,18
2015,08,ITALIA,13021990,14566,24
2015,08,ITALIA,84515000,28881,59
2015,08,ITALIA,86090000,10765,12
2015,08,ITALIA,84414000,277,1
2015,08,ITALIA,84431600,29639,25
2015,08,ITALIA,90183200,1812,22
2015,08,ITALIA,84669400,16455,52
2015,08,ITALIA,85042110,12,28
2015,08,ITALIA,85419000,964,59
2015,08,ITALIA,04061030,30244,57
2015,08,ITALIA,18061090,398,51
2015,08,ITALIA,84669200,22228,39
2015,08,ITALIA,19024000,20479,41
2015,08,ITALIA,04069040,1884,14
2015,08,ITALIA,84623900,13618,41
2015,08,ITALIA,85372010,17650,55
2015,08,ITALIA,85158000,58686,36
2015,08,ITALIA,05119999,135583,16
2015,08,ITALIA,13023200,59,32
2015,08,ITALIA,84439990,32107,2
2015,08,ITALIA,85124000,2027,48
2015,08,ITALIA,19021910,35706,6
2015,08,ITALIA,85014000,59180,9
2015,08,ITALIA,19022010,10357,16
2015,08,ITALIA,85234940,250,62
2015,08,ITALIA,85043100,18221,43
2015,08,ITALIA,85234990,298,5
2015,08,ITALIA,90152000,12726,47
2015,08,ITALIA,84833090,513,39
2015,08,ITALIA,21011200,79407,8
2015,08,ITALIA,10063010,89,14
2015,08,ITALIA,29214600,17303,23
2015,08,ITALIA,84831090,41236,36
2015,08,ITALIA,30029090,18828,28
2015,08,ITALIA,84532000,15917,54
2015,08,ITALIA,85472000,45042,27
2015,08,ITALIA,85042220,165292,52
2015,08,ITALIA,19019090,1689,16
2015,08,ITALIA,85153910,11915,34
2015,08,ITALIA,85451900,1525,19
2015,08,ITALIA,85013290,22728,61
2015,08,ITALIA,84835000,15902,44
2015,08,ITALIA,09012200,23346,37
2015,08,ITALIA,12099174,890,47
2015,08,ITALIA,90183910,156314,46
2015,08,ITALIA,29052200,831,37
2015,08,ITALIA,85161010,28493,39
2015,08,ITALIA,29396200,16225,5
2015,08,ITALIA,28421000,170,6
2015,08,ITALIA,87087020,47504,2
2015,08,ITALIA,85318000,17739,49
2015,08,ITALIA,85163100,57770,28
2015,08,ITALIA,85439000,74250,53
2015,08,ITALIA,84833020,22088,9
2015,08,ITALIA,16042010,171,39
2015,08,ITALIA,85399000,2117,36
2015,08,ITALIA,87149910,870,3
2015,08,ITALIA,84339000,54735,61
2015,08,ITALIA,87042210,30855,4
2015,08,ITALIA,84433900,68001,15
2015,08,ITALIA,84388090,52783,19
2015,08,ITALIA,85229000,435,57
2015,08,ITALIA,12099173,809,52
2015,08,ITALIA,87084030,18973,23
2015,08,ITALIA,84424000,418,48
2015,08,ITALIA,85042190,83337,36
2015,08,ITALIA,85287230,1500,6
2015,08,ITALIA,29199090,704,4
2015,08,ITALIA,28530090,58,38
2015,08,ITALIA,90183990,39336,19
2015,08,ITALIA,20057000,149,12
2015,08,ITALIA,29362900,553,2
2015,08,ITALIA,84335930,14557,6
2015,08,ITALIA,90079100,18277,5
2015,08,ITALIA,85393900,393,25
2015,08,ITALIA,85369013,61418,29
2015,08,ITALIA,85142000,40953,51
2015,08,ITALIA,85234920,116,1
2015,08,ITALIA,85153920,10000,48
2015,08,ITALIA,84659400,23951,36
2015,08,ITALIA,85361010,15593,51
2015,08,ITALIA,85321000,143839,1
2015,08,ITALIA,85030010,199,23
2015,08,ITALIA,87082910,125,16
2015,08,ITALIA,84559000,15540,45
2015,08,ITALIA,84879010,97008,9
2015,08,ITALIA,85442000,1798,3
2015,08,ITALIA,29369000,345,25
2015,08,ITALIA,85013220,28307,23
2015,08,ITALIA,85269200,45087,6
2015,08,ITALIA,04069090,49628,25
2015,08,ITALIA,87087010,15373,45
2015,08,ITALIA,84679900,30143,14
2015,08,ITALIA,85235100,120,3
2015,08,ITALIA,84812010,79171,21
2015,08,ITALIA,85333130,1151,14
2015,08,ITALIA,85415000,928,6
2015,08,ITALIA,85176210,1247,3
2015,08,ITALIA,85322200,4,29
2015,08,ITALIA,84328000,11972,44
2015,08,ITALIA,84669300,40321,12
2015,08,JAPON,85269200,1252,6
2015,08,JAPON,84671900,16989,54
2015,08,JAPON,87089313,2108,48
2015,08,JAPON,90183990,131037,29
2015,08,JAPON,90049080,101,38
2015,08,JAPON,84734000,12508,9
2015,08,JAPON,12099124,18347,5
2015,08,JAPON,00160000,80272,6
2015,08,JAPON,84672110,89737,39
2015,08,JAPON,85234920,62407,59
2015,08,JAPON,29291010,37925,16
2015,08,JAPON,87141000,29111,26
2015,08,JAPON,85284910,11689,15
2015,08,JAPON,85232912,90486,4
2015,08,JAPON,87087010,20211,51
2015,08,JAPON,87089100,138233,21
2015,08,JAPON,84529000,1584,32
2015,08,JAPON,85366900,11415,8
2015,08,JAPON,90181900,134130,44
2015,08,JAPON,85176100,9966,11
2015,08,JAPON,87149200,139,6
2015,08,JAPON,85399000,92,34
2015,08,JAPON,87031000,280,1
2015,08,JAPON,84717019,22956,46
2015,08,JAPON,12093090,353,25
2015,08,JAPON,27122000,36778,56
2015,08,JAPON,90119000,225,31
2015,08,JAPON,15211000,249,17
2015,08,JAPON,84672290,55371,11
2015,08,JAPON,85433000,86559,19
2015,08,JAPON,22042161,342,59
2015,08,JAPON,85232919,1919,7
2015,08,JAPON,22042142,14,4
2015,08,JAPON,87082950,33069,2
2015,08,JAPON,90031990,247,36
2015,08,JAPON,85182100,2116,16
2015,08,JAPON,85321000,271,15
2015,08,JAPON,22042151,355,7
2015,08,JAPON,85068090,341,23
2015,08,JAPON,85043300,870,59
2015,08,JAPON,26030000,932,48
2015,08,JAPON,85129000,17148,36
2015,08,JAPON,85444200,40408,9
2015,08,JAPON,87082930,70530,7
2015,08,JAPON,90183110,1888,35
2015,08,JAPON,22041000,514,44
2015,08,JAPON,27101999,143,28
2015,08,JAPON,85044000,28933,16
2015,08,JAPON,85364990,60432,34
2015,08,JAPON,84719010,10575,8
2015,08,JAPON,84824000,35307,28
2015,08,JAPON,84831090,13097,34
2015,08,JAPON,84329000,136,16
2015,08,JAPON,90184900,102414,51
2015,08,JAPON,87089960,128194,43
2015,08,JAPON,90066100,1940,9
2015,08,JAPON,85016490,29980,21
2015,08,JAPON,84834011,65554,6
2015,08,JAPON,84669200,43292,12
2015,08,JAPON,84822000,84758,46
2015,08,JAPON,85123000,1078,46
2015,08,JAPON,85351010,467,36
2015,08,JAPON,85372090,23416,17
2015,08,JAPON,84314320,101542,51
2015,08,JAPON,85369090,56661,2
2015,08,JAPON,87149990,14017,31
2015,08,JAPON,84378000,26162,1
2015,08,JAPON,90152000,13480,44
2015,08,JAPON,84825000,27251,21
2015,08,JAPON,85234990,683,58
2015,08,JAPON,85234930,82,2
2015,08,JAPON,90021900,1311,7
2015,08,JAPON,85235200,10263,3
2015,08,JAPON,90049090,105,62
2015,08,JAPON,84485900,626,7
2015,08,JAPON,85234910,31334,13
2015,08,JAPON,85364910,472,4
2015,08,JAPON,84485100,615,57
2015,08,JAPON,85235100,20660,1
2015,08,JAPON,85177000,68814,17
2015,08,JAPON,27101930,14353602,8
2015,08,JAPON,85115000,13169,58
2015,08,JAPON,87089400,19724,2
2015,08,JAPON,85391000,638,31
2015,08,JAPON,85412900,1405,8
2015,08,JAPON,87149300,10839,34
2015,08,JAPON,85168000,52,36
2015,08,JAPON,84669300,20970,34
2015,08,JAPON,90022000,263,18
2015,08,JAPON,84718020,1995,33
2015,08,JAPON,85122090,12564,56
2015,08,JAPON,87083010,52367,6
2015,08,JAPON,84672930,20008,36
2015,08,JAPON,84811000,51122,23
2015,08,JAPON,85021210,423,5
2015,08,JAPON,85161010,336,29
2015,08,JAPON,85447000,36,9
2015,08,JAPON,21069090,37200,51
2015,08,JAPON,84871000,14859,55
2015,08,JAPON,84433190,51966,1
2015,08,JAPON,90021100,92378,11
2015,08,JAPON,28259000,406,0
2015,08,JAPON,87083090,72988,27
2015,08,JAPON,85363090,246,56
2015,08,JAPON,15050000,21162,24
2015,08,JAPON,84835000,104491,37
2015,08,JAPON,85181000,19239,13
2015,08,JAPON,85437090,23064,26
2015,08,JAPON,85176290,129423,26
2015,08,JAPON,00050000,27205,1
2015,08,JAPON,12099190,36986,49
2015,08,JAPON,30021010,34128,3
2015,08,JAPON,84833010,89647,44
2015,08,JAPON,85258030,68629,25
2015,08,JAPON,85131090,92,17
2015,08,JAPON,84749090,11683,5
2015,08,JAPON,85073000,413,56
2015,08,JAPON,84719020,31769,8
2015,08,JAPON,84623900,831,8
2015,08,JAPON,84819000,38194,22
2015,08,JAPON,85322200,434,41
2015,08,JAPON,30043910,91122,18
2015,08,JAPON,84717020,51504,36
2015,08,JAPON,84798990,21255,8
2015,08,JAPON,85364110,1603,39
2015,08,JAPON,84733000,20357,4
2015,08,JAPON,85059010,728,22
2015,08,JAPON,85119000,18796,28
2015,08,JAPON,90181200,85570,13
2015,08,JAPON,87149400,10464,23
2015,08,JAPON,84834022,12200,5
2015,08,JAPON,85118000,16957,15
2015,08,JAPON,85030090,29628,61
2015,08,JAPON,85459000,273,14
2015,08,JAPON,29280090,32773,4
2015,08,JAPON,87087020,130836,26
2015,08,JAPON,85030010,11812,37
2015,08,JAPON,85323000,1615,38
2015,08,JAPON,85068010,750,61
2015,08,JAPON,84831010,1082,29
2015,08,JAPON,84433217,21448,9
2015,08,JAPON,87089930,1661,16
2015,08,JAPON,87088010,254,1
2015,08,JAPON,84519000,11700,16
2015,08,JAPON,85423100,2009,6
2015,08,JAPON,87089314,679,3
2015,08,JAPON,85219090,80198,41
2015,08,JAPON,00120199,20098,21
2015,08,JAPON,84821090,92125,7
2015,08,JAPON,00198900,400,3
2015,08,JAPON,85271900,889,2
2015,08,JAPON,84672991,13144,48
2015,08,JAPON,85393100,1485,3
2015,08,JAPON,84823000,61063,54
2015,08,JAPON,84812010,19094,7
2015,08,JAPON,22089090,139,59
2015,08,JAPON,85122010,81,6
2015,08,JAPON,87059090,760,36
2015,08,JAPON,90051000,229,58
2015,08,JAPON,85016200,12111,23
2015,08,JAPON,85362000,106120,7
2015,08,JAPON,85072000,60,1
2015,08,JAPON,84335990,578,1
2015,08,JAPON,84418000,44268,25
2015,08,JAPON,84813090,518,6
2015,08,JAPON,85443000,15577,8
2015,08,JORDANIA,87082990,310,21
2015,08,KASAJSTAN,28191000,54500,20000
2015,08,KENIA,12099165,100,28
2015,08,KENIA,85044000,2139,5
2015,08,KUWAIT,90013000,373,4
2015,08,LETONIA,85176210,13449,39
2015,08,LETONIA,85423900,1443,62
2015,08,LIBANO,20019090,475,3
2015,08,LIBANO,17026090,359,52
2015,08,LIBANO,22029090,2007,29
2015,08,LIBANO,21039090,11613,57
2015,08,LITUANIA,84842000,171,26
2015,08,LITUANIA,27101963,44756,1
2015,08,LITUANIA,85365000,134,2
2015,08,LITUANIA,85269200,12992,9
2015,08,LITUANIA,85269100,12449,58
2015,08,LITUANIA,84833010,166,47
2015,08,LITUANIA,85291000,539,4
2015,08,LUXEMBURGO,85234910,120,8
2015,08,LUXEMBURGO,84818099,89728,57
2015,08,LUXEMBURGO,28417020,453,1
2015,08,MALASIA,85279190,99333,1
2015,08,MALASIA,85364190,182,25
2015,08,MALASIA,84717019,102048,6
2015,08,MALASIA,85311090,719,44
2015,08,MALASIA,84814000,345,25
2015,08,MALASIA,85011000,439,19
2015,08,MALASIA,85165000,144700,5
2015,08,MALASIA,27129090,130000,100000
2015,08,MALASIA,29159090,20713,14070
2015,08,MALASIA,85258030,1251,5
2015,08,MALASIA,27122000,156180,18
2015,08,MALASIA,85272110,1700,4
2015,08,MALASIA,90049010,53138,53
2015,08,MALASIA,85414000,15332199,42
2015,08,MALASIA,84718090,254,4
2015,08,MALASIA,85319000,12387,39
2015,08,MALASIA,29054500,99131,2
2015,08,MALASIA,23099090,32211,50200
2015,08,MALASIA,85322200,670,2
2015,08,MALASIA,90183930,151699,6
2015,08,MALASIA,85271300,24135,54
2015,08,MALASIA,84717090,286,13
2015,08,MALASIA,84529000,308,48
2015,08,MALASIA,87082990,27412,1
2015,08,MALASIA,84672110,38590,26
2015,08,MALASIA,85272190,1332,62
2015,08,MALASIA,87149600,19334,42
2015,08,MALASIA,85049000,578,18
2015,08,MALASIA,90072000,1929,58
2015,08,MALASIA,87082950,16158,34
2015,08,MALASIA,85171200,20090,11
2015,08,MALASIA,15029000,21744,24000
2015,08,MALASIA,85287290,1136,8
2015,08,MALASIA,87089990,852,37
2015,08,MALASIA,85122030,386,47
2015,08,MALASIA,90021100,61345,17
2015,08,MALASIA,84314320,14215,36
2015,08,MALASIA,85389000,10781,2
2015,08,MALASIA,84314990,1160,31
2015,08,MALASIA,85442000,1480,5
2015,08,MALASIA,87168090,1978,37
2015,08,MALASIA,90183200,1376,11
2015,08,MALASIA,84732900,1019,52
2015,08,MALASIA,85198190,109,41
2015,08,MALASIA,85423100,164883,18
2015,08,MALASIA,85362000,252,3
2015,08,MALASIA,29389000,137025,58
2015,08,MALASIA,85163300,37755,4
2015,08,MALASIA,15119000,38602,5
2015,08,MALASIA,85184000,1082,6
2015,08,MALASIA,85182900,53698,59
2015,08,MALASIA,84399900,265,31
2015,08,MALASIA,90159000,1376,52
2015,08,MALASIA,85272900,100491,27
2015,08,MALASIA,90183990,32118,28
2015,08,MALASIA,85235200,190,7
2015,08,MALASIA,85232912,298,59
2015,08,MALASIA,85369019,140,56
2015,08,MALASIA,85412900,350,56
2015,08,MALASIA,15179020,27282,6
2015,08,MALTA,85123000,280,25
2015,08,MALTA,85256000,11370,8
2015,08,MALTA,84818099,1199,47
2015,08,MEXICO,19059030,28889,23
2015,08,MEXICO,28092010,114212,32
2015,08,MEXICO,85285111,31518,52
2015,08,MEXICO,84593900,150000,1
2015,08,MEXICO,87082970,623,53
2015,08,MEXICO,90049010,374,56
2015,08,MEXICO,85442000,84303,12
2015,08,MEXICO,18040000,42,58
2015,08,MEXICO,30043210,52693,4
2015,08,MEXICO,85232912,553,6
2015,08,MEXICO,85015391,18411,12
2015,08,MEXICO,21069020,25,7
2015,08,MEXICO,85353029,76,7
2015,08,MEXICO,85014000,14062,7
2015,08,MEXICO,20094100,50611,4
2015,08,MEXICO,15180000,537,9
2015,08,MEXICO,17041090,23866,21
2015,08,MEXICO,85340000,1836,39
2015,08,MEXICO,85234990,28980,45
2015,08,MEXICO,90183990,42713,16
2015,08,MEXICO,85166020,675,21
2015,08,MEXICO,85163100,40,9
2015,08,MEXICO,85234110,1902,62
2015,08,MEXICO,19023000,17206,12000
2015,08,MEXICO,90172000,22258,51
2015,08,MEXICO,84733000,41026,5
2015,08,MEXICO,22084010,125646,25
2015,08,MEXICO,84718090,134473,27
2015,08,MEXICO,85184000,1065,55
2015,08,MEXICO,87089990,56459,24
2015,08,MEXICO,85392200,849,59
2015,08,MEXICO,25232100,81174,19
2015,08,MEXICO,27101992,20858,3
2015,08,MEXICO,28365000,13350,2
2015,08,MEXICO,85318000,12978,54
2015,08,MEXICO,85122020,26277,25
2015,08,MEXICO,85129000,88,7
2015,08,MEXICO,18062090,313,52
2015,08,MEXICO,12119040,59304,17
2015,08,MEXICO,21022000,120000,24000
2015,08,MEXICO,25199010,67035,8
2015,08,MEXICO,85041000,28496,27
2015,08,MEXICO,84439990,665,35
2015,08,MEXICO,85367000,12642,26
2015,08,MEXICO,87089200,1216,1
2015,08,MEXICO,84719090,67625,45
2015,08,MEXICO,85115000,11045,54
2015,08,MEXICO,84314390,151788,2
2015,08,MEXICO,87083090,31340,47
2015,08,MEXICO,17026090,127,4
2015,08,MEXICO,85423100,868,2
2015,08,MEXICO,84879090,10533,25
2015,08,MEXICO,28051200,55366,4
2015,08,MEXICO,84439100,20240,59
2015,08,MEXICO,84714190,1557,6
2015,08,MEXICO,85118000,57,44
2015,08,MEXICO,85439000,1045,9
2015,08,MEXICO,84732900,358,6
2015,08,MEXICO,87113000,12973,25
2015,08,MEXICO,21011200,110,45
2015,08,MEXICO,84798930,67249,43
2015,08,MEXICO,87084090,1170,61
2015,08,MEXICO,85444200,73935,4
2015,08,MEXICO,85234940,854,51
2015,08,MEXICO,28352600,140800,80000
2015,08,MEXICO,85011000,10525,42
2015,08,MEXICO,85044000,60728,45
2015,08,MEXICO,90015000,17529,52
2015,08,MEXICO,85353010,57450,23
2015,08,MEXICO,85333930,583,51
2015,08,MEXICO,85122090,33798,4
2015,08,MEXICO,12119069,33754,58
2015,08,MEXICO,85198190,560,37
2015,08,MEXICO,30042020,33873,27
2015,08,MEXICO,19012090,36409,17
2015,08,MEXICO,85419000,136297,6
2015,08,MEXICO,90181900,2040,11
2015,08,MEXICO,11031100,14960,22000
2015,08,MEXICO,87091100,17156,36
2015,08,MEXICO,84779000,12976,3
2015,08,MEXICO,87087020,9943,41
2015,08,MEXICO,85311010,27218,14
2015,08,MEXICO,85023910,60425,1
2015,08,MEXICO,90184900,550,53
2015,08,MEXICO,85369019,62724,48
2015,08,MEXICO,85059010,570,16
2015,08,MEXICO,19054000,31860,6
2015,08,MEXICO,85182200,113103,58
2015,08,MEXICO,90158000,1139,46
2015,08,MEXICO,17041010,164,46
2015,08,MEXICO,87089100,2028,43
2015,08,MEXICO,85291000,37473,39
2015,08,MEXICO,84849000,36425,32
2015,08,MEXICO,85334030,141,53
2015,08,MEXICO,85429000,122,51
2015,08,MEXICO,85269100,57304,57
2015,08,MEXICO,85013290,428,5
2015,08,MEXICO,84716040,9930,26
2015,08,MEXICO,85284910,131,3
2015,08,MEXICO,85189000,10491,4
2015,08,MEXICO,85353021,101513,39
2015,08,MEXICO,20098930,84937,32
2015,08,MEXICO,20079959,41465,13
2015,08,MEXICO,84811000,80542,3
2015,08,MEXICO,84834022,22463,55
2015,08,MEXICO,07132000,25955,14
2015,08,MEXICO,87131010,1803,56
2015,08,MEXICO,87051090,108538,18
2015,08,MEXICO,87081010,65989,35
2015,08,MEXICO,87081090,10653,26
2015,08,MEXICO,85412900,734,12
2015,08,MEXICO,87088094,54248,33
2015,08,MEXICO,84717019,29749,45
2015,08,MEXICO,27101963,137508,33
2015,08,MEXICO,84678900,1034,35
2015,08,MEXICO,88010000,799,25
2015,08,MEXICO,84819000,38959,4
2015,08,MEXICO,85234910,31980,23
2015,08,MEXICO,85443000,19312,7
2015,08,MEXICO,85235100,2060,41
2015,08,MEXICO,84823000,415,4
2015,08,MEXICO,85352100,97302,49
2015,08,MEXICO,07133390,34781,54
2015,08,MEXICO,85099000,17304,29
2015,08,MEXICO,85059090,785,6
2015,08,MEXICO,84734000,1135,9
2015,08,MEXICO,28112200,1798,25
2015,08,MEXICO,25239000,15321,26
2015,08,MEXICO,28274900,93960,150000
2015,08,MEXICO,89039910,128494,5
2015,08,MEXICO,85114000,38384,24
2015,08,MEXICO,90183910,63167,39
2015,08,MEXICO,87089390,53704,56
2015,08,MEXICO,18069000,40,11
2015,08,MEXICO,88033090,125,37
2015,08,MEXICO,89039990,15341,18
2015,08,MEXICO,30051030,326,4
2015,08,MEXICO,85176100,14868,11
2015,08,MEXICO,28030000,35779,5
2015,08,MEXICO,85071010,152932,47
2015,08,MEXICO,85030010,527,32
2015,08,MEXICO,29173900,42063,12
