"PERIODO","MES","PAIS_ORIGEN","ARANCEL","TOTAL_CIF_ITEM_US$","CANTIDAD_MERCANCIA"
"2015","08","FRANCIA","28352600",56000,80000
"2015","08","FRANCIA","84821090",25040,69
"2015","08","FRANCIA","95065900",8797,17
"2015","08","FRANCIA","87089313",24718,25
"2015","08","FRANCIA","27101963",84715,55
"2015","08","FRANCIA","84136000",30228,201
"2015","08","FRANCIA","84198100",14219,52
"2015","08","FRANCIA","19059090",24921,19
"2015","08","FRANCIA","73029000",56700,65
"2015","08","FRANCIA","35061000",39895,27
"2015","08","FRANCIA","82022000",38093,4
"2015","08","FRANCIA","82111000",8769,46
"2015","08","FRANCIA","29053900",34661,41
"2015","08","FRANCIA","15179090",119109,27
"2015","08","FRANCIA","84099910",1483,68
"2015","08","FRANCIA","96033000",118,87
"2015","08","FRANCIA","33043000",61294,31
"2015","08","FRANCIA","35069120",4429,34
"2015","08","FRANCIA","87163990",4492,67
"2015","08","FRANCIA","73023000",1277304,34
"2015","08","FRANCIA","22029040",1527,7
"2015","08","FRANCIA","20089990",322,94
"2015","08","FRANCIA","38112130",3987,95
"2015","08","FRANCIA","70134900",136568,38
"2015","08","FRANCIA","33061000",107039,91
"2015","08","FRANCIA","73043100",259207,55
"2015","08","FRANCIA","84138100",68957,9
"2015","08","FRANCIA","85452000",653,26
"2015","08","FRANCIA","84835000",24372,26
"2015","08","FRANCIA","84133010",36360,21
"2015","08","FRANCIA","85323000",981,4
"2015","08","FRANCIA","87089500",1157,17
"2015","08","FRANCIA","84834022",12333,18
"2015","08","FRANCIA","39263000",5189,6
"2015","08","FRANCIA","70109020",11099,53
"2015","08","FRANCIA","85166090",462,45
"2015","08","FRANCIA","84821010",13053,82
"2015","08","FRANCIA","72202000",3266,37
"2015","08","FRANCIA","48202010",5266,37
"2015","08","FRANCIA","83030000",22895,62
"2015","08","FRANCIA","04021000",18724,58
"2015","08","FRANCIA","83099090",47280,68
"2015","08","FRANCIA","39174030",40218,37
"2015","08","FRANCIA","84789000",3071,9
"2015","08","FRANCIA","94043000",478,42
"2015","08","FRANCIA","32029090",2,65
"2015","08","FRANCIA","85021220",134227,54
"2015","08","FRANCIA","74031900",14360,2000
"2015","08","FRANCIA","84159000",16315,85
"2015","08","FRANCIA","40103100",12858,34
"2015","08","FRANCIA","84029000",73839,83
"2015","08","FRANCIA","23091090",43122,14
"2015","08","FRANCIA","87019011",644259,93
"2015","08","FRANCIA","84335990",648,94
"2015","08","FRANCIA","84328000",19622,4
"2015","08","FRANCIA","73072900",331,6
"2015","08","FRANCIA","42010000",4015,23
"2015","08","FRANCIA","84818091",13842,74
"2015","08","FRANCIA","33029040",92,25
"2015","08","FRANCIA","29110000",78,75
"2015","08","FRANCIA","84433900",43985,99
"2015","08","FRANCIA","29362600",11360,500
"2015","08","FRANCIA","87043119",20120,2
"2015","08","FRANCIA","87033291",10191867,86
"2015","08","FRANCIA","29362400",22182,3400
"2015","08","FRANCIA","30043210",77848,9
"2015","08","FRANCIA","29332100",305,97
"2015","08","FRANCIA","85363090",16713,59
"2015","08","FRANCIA","90308900",1001,13
"2015","08","FRANCIA","85078000",2634,77
"2015","08","FRANCIA","90303200",33205,58
"2015","08","FRANCIA","82151000",6267,14
"2015","08","FRANCIA","86072900",27161,7
"2015","08","FRANCIA","84734000",190256,38
"2015","08","FRANCIA","42022100",103327,74
"2015","08","FRANCIA","62029390",2910,15
"2015","08","FRANCIA","63090020",193,61
"2015","08","FRANCIA","83024290",195,29
"2015","08","FRANCIA","36030040",830053,44
"2015","08","FRANCIA","73079200",1480,1
"2015","08","FRANCIA","61171030",12848,64
"2015","08","FRANCIA","94039090",623,69
"2015","08","FRANCIA","42021900",87,78
"2015","08","FRANCIA","61103030",481,51
"2015","08","FRANCIA","62033300",1149,91
"2015","08","FRANCIA","85393900",78,53
"2015","08","FRANCIA","84399100",3773,93
"2015","08","FRANCIA","61091091",436,9
"2015","08","FRANCIA","84483200",9952,23
"2015","08","FRANCIA","84158300",2898,94
"2015","08","FRANCIA","48142000",2455,23
"2015","08","FRANCIA","61152190",252,47
"2015","08","FRANCIA","85119000",1618,1
"2015","08","FRANCIA","94019020",1569,38
"2015","08","FRANCIA","90213100",20795,54
"2015","08","FRANCIA","84833090",1123,18
"2015","08","FRANCIA","90303300",31342,11
"2015","08","FRANCIA","95042000",1319,2
"2015","08","FRANCIA","39081000",14296,21
"2015","08","FRANCIA","85068090",95,16
"2015","08","FRANCIA","85122090",2663,78
"2015","08","FRANCIA","29331100",899,66
"2015","08","FRANCIA","62033100",3596,33
"2015","08","FRANCIA","84254200",1355,32
"2015","08","FRANCIA","85183090",75,82
"2015","08","FRANCIA","39173290",6,46
"2015","08","FRANCIA","90221300",45092,48
"2015","08","FRANCIA","84561000",8536,82
"2015","08","FRANCIA","85399000",2426,8
"2015","08","FRANCIA","84433120",183,53
"2015","08","FRANCIA","64035900",6247,1
"2015","08","FRANCIA","85255000",20569,7
"2015","08","FRANCIA","90258000",9807,61
"2015","08","FRANCIA","90154000",15954,26
"2015","08","FRANCIA","62114200",27,51
"2015","08","FRANCIA","13023910",54,22
"2015","08","FRANCIA","81089000",14,82
"2015","08","FRANCIA","52114900",1490,4
"2015","08","FRANCIA","55169200",233,2
"2015","08","FRANCIA","42021100",6773,48
"2015","08","FRANCIA","84186990",64,38
"2015","08","FRANCIA","84669100",410,2
"2015","08","FRANCIA","61101100",3071,41
"2015","08","FRANCIA","94056090",2747,4
"2015","08","FRANCIA","48131000",9881,88
"2015","08","FRANCIA","73182300",749,93
"2015","08","FRANCIA","62032200",504,57
"2015","08","FRANCIA","94016910",652,85
"2015","08","FRANCIA","52094900",431,5
"2015","08","FRANCIA","85442000",610,41
"2015","08","FRANCIA","30039020",775,69
"2015","08","FRANCIA","84714190",5574,95
"2015","08","FRANCIA","84248110",295179,6
"2015","08","FRANCIA","25221000",243648,58
"2015","08","FRANCIA","84314990",73205,6
"2015","08","FRANCIA","39191010",26,63
"2015","08","FRANCIA","85369013",102918,56
"2015","08","FRANCIA","73063000",19889,76
"2015","08","FRANCIA","40052000",14965,25
"2015","08","FRANCIA","22087000",33760,56
"2015","08","FRANCIA","85389000",264406,89
"2015","08","FRANCIA","85131090",26981,92
"2015","08","FRANCIA","19019019",35495,64
"2015","08","FRANCIA","04069090",116440,54
"2015","08","FRANCIA","04063000",44111,42
"2015","08","FRANCIA","04051000",13881,4
"2015","08","FRANCIA","61023000",1047,33
"2015","08","FRANCIA","61045990",276,67
"2015","08","FRANCIA","61091011",13284,71
"2015","08","FRANCIA","61102000",1256,49
"2015","08","FRANCIA","76169990",34709,84
"2015","08","FRANCIA","44160020",227021,22
"2015","08","FRANCIA","85122030",25412,89
"2015","08","FRANCIA","87081010",50477,81
"2015","08","FRANCIA","87081090",5209,38
"2015","08","FRANCIA","85168000",1005,86
"2015","08","FRANCIA","33051000",48188,9
"2015","08","FRANCIA","90318000",68694,87
"2015","08","FRANCIA","95069120",26377,91
"2015","08","FRANCIA","59113200",81118,6
"2015","08","FRANCIA","73182200",23547,76
"2015","08","FRANCIA","48191010",294,33
"2015","08","FRANCIA","07109000",7315,23
"2015","08","FRANCIA","28042100",38651,46
"2015","08","FRANCIA","39241000",3841,58
"2015","08","FRANCIA","44160090",25031,59
"2015","08","FRANCIA","84824000",3922,39
"2015","08","FRANCIA","84841000",9875,73
"2015","08","FRANCIA","87168090",74984,87
"2015","08","FRANCIA","85393100",2552,9
"2015","08","FRANCIA","84749090",731496,25
"2015","08","FRANCIA","84669200",3541,36
"2015","08","FRANCIA","68042220",1418,81
"2015","08","FRANCIA","90183990",5907,3
"2015","08","FRANCIA","38159000",74263,28
"2015","08","FRANCIA","22085010",4611,59
"2015","08","FRANCIA","90189080",125588,23
"2015","08","FRANCIA","94029090",2484,18
"2015","08","FRANCIA","48025890",306,5
"2015","08","FRANCIA","40093100",42358,65
"2015","08","FRANCIA","39100010",48499,56
"2015","08","FRANCIA","39259000",56660,3
"2015","08","FRANCIA","83099010",160565,17
"2015","08","FRANCIA","84213990",4209,7
"2015","08","FRANCIA","84813090",13259,96
"2015","08","FRANCIA","73072200",2018,22
"2015","08","FRANCIA","40101200",68150,19
"2015","08","FRANCIA","32141000",228113,16
"2015","08","FRANCIA","48043900",4291,57
"2015","08","FRANCIA","34022020",474,92
"2015","08","FRANCIA","94017190",2879,71
"2015","08","FRANCIA","29181390",1612,82
"2015","08","FRANCIA","29054900",111504,54
"2015","08","FRANCIA","84831090",60007,8
"2015","08","FRANCIA","84314910",28979,8
"2015","08","FRANCIA","62063000",591,28
"2015","08","FRANCIA","44012290",12001,33
"2015","08","FRANCIA","82119200",4660,87
"2015","08","FRANCIA","39174090",14979,43
"2015","08","FRANCIA","35079090",96442,93
"2015","08","FRANCIA","22042141",263,99
"2015","08","FRANCIA","22042169",10487,53
"2015","08","FRANCIA","22042168",12164,71
"2015","08","FRANCIA","48025810",17771,83
"2015","08","FRANCIA","48070000",9091,57
"2015","08","FRANCIA","68101100",15211,39
"2015","08","FRANCIA","85361020",4087,3
"2015","08","FRANCIA","59100010",26588,61
"2015","08","FRANCIA","84879010",12326,87
"2015","08","FRANCIA","49019991",1747,15
"2015","08","FRANCIA","48194000",19949,93
"2015","08","FRANCIA","48192010",1620,37
"2015","08","FRANCIA","85169000",1494,7
"2015","08","FRANCIA","85354000",3589,1
"2015","08","FRANCIA","25030000",1203,49
"2015","08","FRANCIA","21011119",19651,29
"2015","08","FRANCIA","38190000",997,89
"2015","08","FRANCIA","87087020",9894,46
"2015","08","FRANCIA","48196000",949,58
"2015","08","FRANCIA","86080000",2925,27
"2015","08","FRANCIA","85015210",12599,46
"2015","08","FRANCIA","74199990",19957,27
"2015","08","FRANCIA","63022900",1642,98
"2015","08","FRANCIA","70071900",1404,76
"2015","08","FRANCIA","84834019",393,85
"2015","08","FRANCIA","65069100",3832,13
"2015","08","FRANCIA","42032100",423,41
"2015","08","FRANCIA","94051010",145,75
"2015","08","FRANCIA","90289000",45539,35
"2015","08","FRANCIA","33079000",9539,9
"2015","08","FRANCIA","87089400",31415,71
"2015","08","FRANCIA","38140090",608,6
"2015","08","FRANCIA","22071000",38628,32
"2015","08","FRANCIA","39039010",38883,26
"2015","08","FRANCIA","44079110",412626,84
"2015","08","FRANCIA","62111100",1186,37
"2015","08","FRANCIA","32041910",1745631,12
"2015","08","FRANCIA","85013100",1004,78
"2015","08","FRANCIA","87042111",11103693,25
"2015","08","FRANCIA","87032391",4035009,85
"2015","08","FRANCIA","87089314",7436,89
"2015","08","FRANCIA","68069000",18386,26
"2015","08","FRANCIA","42029220",20621,28
"2015","08","FRANCIA","84313990",20590,92
"2015","08","FRANCIA","15162000",34,4
"2015","08","FRANCIA","82089000",13792,86
"2015","08","FRANCIA","00030000",189288,1
"2015","08","FRANCIA","84123100",6989,47
"2015","08","FRANCIA","84842000",7280,44
"2015","08","FRANCIA","88033090",2126,25
"2015","08","FRANCIA","90213900",74175,95
"2015","08","FRANCIA","90304000",11197,39
"2015","08","FRANCIA","62044100",3617,59
"2015","08","FRANCIA","82073000",1355,2
"2015","08","FRANCIA","29362800",37,48
"2015","08","FRANCIA","96161000",1507,57
"2015","08","FRANCIA","61143010",1975,23
"2015","08","FRANCIA","90303100",3455,98
"2015","08","FRANCIA","30029090",496792,18
"2015","08","FRANCIA","12099165",69169,5
"2015","08","FRANCIA","48211090",8167,27
"2015","08","FRANCIA","64051000",83,22
"2015","08","FRANCIA","61121100",46,98
"2015","08","FRANCIA","42022900",143,41
"2015","08","FRANCIA","38210000",142872,28
"2015","08","FRANCIA","12091000",52,85
"2015","08","FRANCIA","90183910",24787,1
"2015","08","FRANCIA","84351010",2205,24
"2015","08","FRANCIA","42031010",76,32
"2015","08","FRANCIA","28491000",1678,93
"2015","08","FRANCIA","61034300",459,77
"2015","08","FRANCIA","95069110",205,91
"2015","08","FRANCIA","84161000",3118,93
"2015","08","FRANCIA","58013700",3282,11
"2015","08","FRANCIA","51112000",958,53
"2015","08","FRANCIA","84149000",4842,22
"2015","08","FRANCIA","63022110",2075,85
"2015","08","FRANCIA","85272110",3151,94
"2015","08","FRANCIA","90303900",11734,71
"2015","08","FRANCIA","85015220",1539,92
"2015","08","FRANCIA","54083200",7670,24
"2015","08","FRANCIA","29400000",719,73
"2015","08","FRANCIA","85258020",3741,28
"2015","08","FRANCIA","84433213",5588,35
"2015","08","FRANCIA","94016990",1096,69
"2015","08","FRANCIA","12077010",225,29
"2015","08","FRANCIA","34029000",2686,4
"2015","08","FRANCIA","38151900",110,47
"2015","08","FRANCIA","73261900",142,28
"2015","08","FRANCIA","64039992",3408,94
"2015","08","FRANCIA","84369900",4456,72
"2015","08","FRANCIA","22051090",309,81
"2015","08","FRANCIA","85015100",7142,43
"2015","08","FRANCIA","95030040",140,33
"2015","08","FRANCIA","85432000",1176,45
"2015","08","FRANCIA","85176220",1242,4
"2015","08","FRANCIA","22042170",141,62
"2015","08","FRANCIA","84717019",656,88
"2015","08","FRANCIA","84223010",18366,16
"2015","08","FRANCIA","52094100",1580,4
"2015","08","FRANCIA","52114100",156,34
"2015","08","FRANCIA","85258010",74685,2
"2015","08","FRANCIA","68042210",1935,58
"2015","08","FRANCIA","90185000",2514,26
"2015","08","FRANCIA","92051000",1632,62
"2015","08","FRANCIA","73043900",2654,28
"2015","08","FRANCIA","37079090",7446,11
"2015","08","FRANCIA","84834029",4686,72
"2015","08","FRANCIA","85444999",519,6
"2015","08","FRANCIA","48195000",3,42
"2015","08","FRANCIA","58021900",695,65
"2015","08","FRANCIA","84759000",4389,1
"2015","08","FRANCIA","38089419",950,71
"2015","08","FRANCIA","84211900",813,3
"2015","08","FRANCIA","90138000",551,5
"2015","08","FRANCIA","84433214",1489,68
"2015","08","FRANCIA","84322900",75319,89
"2015","08","FRANCIA","73181600",6441,58
"2015","08","FRANCIA","39269090",459249,43
"2015","08","FRANCIA","34031900",189255,36
"2015","08","FRANCIA","84248900",52727,62
"2015","08","FRANCIA","90262090",20321,8
"2015","08","FRANCIA","39042200",6510,63
"2015","08","FRANCIA","39201010",178155,98
"2015","08","FRANCIA","84145100",21054,97
"2015","08","FRANCIA","85365000",1117864,81
"2015","08","FRANCIA","85444910",60626,82
"2015","08","FRANCIA","94051090",5530,44
"2015","08","FRANCIA","61045200",1430,51
"2015","08","FRANCIA","61099031",3609,97
"2015","08","FRANCIA","61178000",1559,19
"2015","08","FRANCIA","48211010",3061,77
"2015","08","FRANCIA","85332900",251,69
"2015","08","FRANCIA","87082970",5471,49
"2015","08","FRANCIA","94018090",17316,63
"2015","08","FRANCIA","85094019",43410,14
"2015","08","FRANCIA","04061020",1371,75
"2015","08","FRANCIA","85334030",5437,31
"2015","08","FRANCIA","29241990",16258,75
"2015","08","FRANCIA","38089299",145397,15
"2015","08","FRANCIA","84224000",380651,6
"2015","08","FRANCIA","84229000",260380,95
"2015","08","FRANCIA","39219090",17139,63
"2015","08","FRANCIA","87084090",71382,99
"2015","08","FRANCIA","84099190",49507,76
"2015","08","FRANCIA","96082020",9821,9
"2015","08","FRANCIA","73239300",3524,84
"2015","08","FRANCIA","84828000",35924,52
"2015","08","FRANCIA","56090000",516,82
"2015","08","FRANCIA","87089990",247254,32
"2015","08","FRANCIA","72191400",13634,5
"2015","08","FRANCIA","30023000",129626,27
"2015","08","FRANCIA","30032020",21893,81
"2015","08","FRANCIA","27101964",23903,84
"2015","08","FRANCIA","39039090",62000,10000
"2015","08","FRANCIA","90183120",929,85
"2015","08","FRANCIA","48115900",96967,29
"2015","08","FRANCIA","39079900",51165,48
"2015","08","FRANCIA","90189090",4946,25
"2015","08","FRANCIA","84133090",13354,9
"2015","08","FRANCIA","87087010",4670,6
"2015","08","FRANCIA","70072100",9107,66
"2015","08","FRANCIA","33049100",14459,81
"2015","08","FRANCIA","23099070",65110,96
"2015","08","FRANCIA","23099090",1629780,2
"2015","08","FRANCIA","21033000",17872,68
"2015","08","FRANCIA","84811000",6331,67
"2015","08","FRANCIA","33074900",4571,33
"2015","08","FRANCIA","34060000",3797,96
"2015","08","FRANCIA","18063290",65335,17
"2015","08","FRANCIA","22030000",1095,25
"2015","08","FRANCIA","59031000",6735,11
"2015","08","FRANCIA","94016130",6917,8
"2015","08","FRANCIA","85182200",5991,75
"2015","08","FRANCIA","62045300",1836,9
"2015","08","FRANCIA","85072000",92390,99
"2015","08","FRANCIA","70091000",2857,89
"2015","08","FRANCIA","85392900",17553,2
"2015","08","FRANCIA","87082950",4310,32
"2015","08","FRANCIA","87083010",21078,41
"2015","08","FRANCIA","73202000",3287,79
"2015","08","FRANCIA","85071010",6641,25
"2015","08","FRANCIA","84311000",7201,69
"2015","08","FRANCIA","90261090",95968,85
"2015","08","FRANCIA","57031000",6758,6
"2015","08","FRANCIA","85021120",11406,29
"2015","08","FRANCIA","85065090",2257,28
"2015","08","FRANCIA","22042142",534,77
"2015","08","FRANCIA","32082010",71393,9
"2015","08","FRANCIA","10051090",909471,27
"2015","08","FRANCIA","84329000",64926,63
"2015","08","FRANCIA","32081010",741,79
"2015","08","FRANCIA","84248190",152501,25
"2015","08","FRANCIA","83017000",1205,24
"2015","08","FRANCIA","16022000",8995,25
"2015","08","FRANCIA","85042130",322,74
"2015","08","FRANCIA","39209900",53793,26
"2015","08","FRANCIA","39059100",2184,72
"2015","08","FRANCIA","72085100",6685,21
"2015","08","FRANCIA","04041000",24565,84
"2015","08","FRANCIA","87083090",21760,71
"2015","08","FRANCIA","84389000",154333,87
"2015","08","FRANCIA","85167900",3535,72
"2015","08","FRANCIA","84135000",11168,38
"2015","08","FRANCIA","90282010",6235,43
"2015","08","FRANCIA","94049020",2602,35
"2015","08","FRANCIA","84879090",5101,3
"2015","08","FRANCIA","34021100",12560,69
"2015","08","FRANCIA","40112000",10969,55
"2015","08","FRANCIA","29141200",465,19
"2015","08","FRANCIA","84834011",7671,85
"2015","08","FRANCIA","21039010",580,71
"2015","08","FRANCIA","19021990",282,56
"2015","08","FRANCIA","84334000",50900,8
"2015","08","FRANCIA","34021300",12481,71
"2015","08","FRANCIA","49019999",1706,18
"2015","08","FRANCIA","84313100",21912,48
"2015","08","FRANCIA","39029000",5885,42
"2015","08","FRANCIA","62034324",2031,5
"2015","08","FRANCIA","42022220",97941,89
"2015","08","FRANCIA","28444000",36334,4
"2015","08","FRANCIA","84669300",33438,17
"2015","08","FRANCIA","00010100",0,0
"2015","08","FRANCIA","84399900",1141,41
"2015","08","FRANCIA","12099124",12306,58
"2015","08","FRANCIA","94059900",11178,26
"2015","08","FRANCIA","85423900",4893,8
"2015","08","FRANCIA","84099110",432,45
"2015","08","FRANCIA","39191030",152,19
"2015","08","FRANCIA","61083200",63,5
"2015","08","FRANCIA","90283090",32431,26
"2015","08","FRANCIA","82075090",713,6
"2015","08","FRANCIA","84717090",282,65
"2015","08","FRANCIA","85234920",14043,74
"2015","08","FRANCIA","61121900",630,84
"2015","08","FRANCIA","87149990",192,37
"2015","08","FRANCIA","85414000",335,92
"2015","08","FRANCIA","29319090",1418,28
"2015","08","FRANCIA","29051100",890,53
"2015","08","FRANCIA","30041020",551,28
"2015","08","FRANCIA","85369090",2151,87
"2015","08","FRANCIA","85114000",690,12
"2015","08","FRANCIA","58012700",1361,47
"2015","08","FRANCIA","70191100",88,69
"2015","08","FRANCIA","39233090",6847,92
"2015","08","FRANCIA","82071390",897,4
"2015","08","FRANCIA","29362900",269,9
"2015","08","FRANCIA","42029900",5002,59
"2015","08","FRANCIA","82041200",135,1
"2015","08","FRANCIA","62114900",3329,62
"2015","08","FRANCIA","12060010",11054,41
"2015","08","FRANCIA","23091011",4172,56
"2015","08","FRANCIA","90178000",5879,16
"2015","08","FRANCIA","73071100",14092,58
"2015","08","FRANCIA","90322000",3126,43
"2015","08","FRANCIA","48114190",363,86
"2015","08","FRANCIA","62034210",102,54
"2015","08","FRANCIA","12099174",13997,85
"2015","08","FRANCIA","85319000",690,23
"2015","08","FRANCIA","40161090",897,53
"2015","08","FRANCIA","90314990",33235,7
"2015","08","FRANCIA","85071090",1683,75
"2015","08","FRANCIA","38029010",22,82
"2015","08","FRANCIA","62072200",252,29
"2015","08","FRANCIA","07131010",5944,73
"2015","08","FRANCIA","84082090",4500,1
"2015","08","FRANCIA","28352500",17768,19
"2015","08","FRANCIA","73012000",23027,69
"2015","08","FRANCIA","40151910",606,47
"2015","08","FRANCIA","84264100",792040,39
"2015","08","FRANCIA","40119400",373349,1
"2015","08","FRANCIA","73079900",20165,56
"2015","08","FRANCIA","25232900",13604,76
"2015","08","FRANCIA","73182100",902,77
"2015","08","FRANCIA","84799000",3456,77
"2015","08","FRANCIA","39233030",19373,25
"2015","08","FRANCIA","84145900",45628,2
"2015","08","FRANCIA","44160010",602859,22
"2015","08","FRANCIA","61046210",580,14
"2015","08","FRANCIA","61046300",20237,89
"2015","08","FRANCIA","61081100",2159,71
"2015","08","FRANCIA","61109000",1924,96
"2015","08","FRANCIA","62044300",37394,5
"2015","08","FRANCIA","62089200",13676,74
"2015","08","FRANCIA","33049910",682591,67
"2015","08","FRANCIA","85364990",221570,75
"2015","08","FRANCIA","90200090",21431,34
"2015","08","FRANCIA","87089960",9456,14
"2015","08","FRANCIA","04064000",26861,9
"2015","08","FRANCIA","54075210",4446,93
"2015","08","FRANCIA","32061110",200340,80000
"2015","08","FRANCIA","38089341",627546,46
"2015","08","FRANCIA","11081200",64785,73
"2015","08","FRANCIA","29161290",23402,24
"2015","08","FRANCIA","29181600",20776,21200
"2015","08","FRANCIA","72083900",74011,2
"2015","08","FRANCIA","85364110",3891,73
"2015","08","FRANCIA","30049020",939949,84
"2015","08","FRANCIA","55122900",20544,33
"2015","08","FRANCIA","85021310",136312,34
"2015","08","FRANCIA","70199000",1687,65
"2015","08","FRANCIA","63053321",410,89
"2015","08","FRANCIA","39199010",11145,8
"2015","08","FRANCIA","82119100",8783,57
"2015","08","FRANCIA","84849000",13588,84
"2015","08","FRANCIA","39095000",31662,28
"2015","08","FRANCIA","34039900",147650,39
"2015","08","FRANCIA","22082010",6417,14
"2015","08","FRANCIA","84122900",34540,24
"2015","08","FRANCIA","20060090",537,63
"2015","08","FRANCIA","90141000",771,5
"2015","08","FRANCIA","21022000",36894,4
"2015","08","FRANCIA","94036090",32281,65
"2015","08","FRANCIA","39139000",5122,47
"2015","08","FRANCIA","13012000",5381,43
"2015","08","FRANCIA","62034311",1844,59
"2015","08","FRANCIA","64039993",3820,91
"2015","08","FRANCIA","62171000",1655,98
"2015","08","FRANCIA","38119040",887,97
"2015","08","FRANCIA","84073400",4451,49
"2015","08","FRANCIA","87088099",4432,75
"2015","08","FRANCIA","48052400",4692,79
"2015","08","FRANCIA","69111090",11611,1
"2015","08","FRANCIA","62011310",574,81
"2015","08","FRANCIA","94029010",8808,92
"2015","08","FRANCIA","38063000",61953,9
"2015","08","FRANCIA","68091110",24098,11
"2015","08","FRANCIA","39249000",3620,55
"2015","08","FRANCIA","22042148",685,29
"2015","08","FRANCIA","73151900",927,53
"2015","08","FRANCIA","83089000",269,69
"2015","08","FRANCIA","85311090",8597,55
"2015","08","FRANCIA","32041100",3442,25
"2015","08","FRANCIA","39073020",33779,62
"2015","08","FRANCIA","85049000",5001,6
"2015","08","FRANCIA","70052990",49248,47
"2015","08","FRANCIA","39199090",79263,82
"2015","08","FRANCIA","84314190",57515,6
"2015","08","FRANCIA","00019900",181554,86
"2015","08","FRANCIA","85392100",1602,82
"2015","08","FRANCIA","68043000",908,47
"2015","08","FRANCIA","87082910",951,28
"2015","08","FRANCIA","84812010",5216,96
"2015","08","FRANCIA","84021900",50336,68
"2015","08","FRANCIA","85176900",29668,14
"2015","08","FRANCIA","76109000",7860,22
"2015","08","FRANCIA","40103500",6296,41
"2015","08","FRANCIA","82042000",1284,54
"2015","08","FRANCIA","39211200",36294,5
"2015","08","FRANCIA","29153990",2000,100
"2015","08","FRANCIA","62151000",5411,7
"2015","08","FRANCIA","29362200",1704,100
"2015","08","FRANCIA","29362700",55734,14010
"2015","08","FRANCIA","84099990",67412,67
"2015","08","FRANCIA","73079100",1924,18
"2015","08","FRANCIA","82079000",3006,33
"2015","08","FRANCIA","23099060",7384,200
"2015","08","FRANCIA","23091029",83825,8
"2015","08","FRANCIA","90299000",812,49
"2015","08","FRANCIA","49011010",129,39
"2015","08","FRANCIA","97011000",207,9
"2015","08","FRANCIA","49029000",5447,8
"2015","08","FRANCIA","12092990",69,46
"2015","08","FRANCIA","29199090",3272,99
"2015","08","FRANCIA","62114300",1042,44
"2015","08","FRANCIA","85353021",10885,5
"2015","08","FRANCIA","90279000",15356,52
"2015","08","FRANCIA","62021110",2258,81
"2015","08","FRANCIA","42031090",6033,92
"2015","08","FRANCIA","04069040",2221,18
"2015","08","FRANCIA","85437090",1740,88
"2015","08","FRANCIA","62041200",338,7
"2015","08","FRANCIA","84131900",13550,27
"2015","08","FRANCIA","30063000",49050,12
"2015","08","FRANCIA","40114000",2496,1
"2015","08","FRANCIA","42033000",9564,25
"2015","08","FRANCIA","62141000",12938,72
"2015","08","FRANCIA","85030090",15253,69
"2015","08","FRANCIA","83071000",2556,54
"2015","08","FRANCIA","90192090",3248,64
"2015","08","FRANCIA","84359000",3833,57
"2015","08","FRANCIA","85176210",3969,29
"2015","08","FRANCIA","62069000",496,48
"2015","08","FRANCIA","62046210",143,3
"2015","08","FRANCIA","32089020",3447,7
"2015","08","FRANCIA","07129039",326,1
"2015","08","FRANCIA","84241000",527,55
"2015","08","FRANCIA","84369100",6088,97
"2015","08","FRANCIA","62113300",3404,48
"2015","08","FRANCIA","52084200",348,4
"2015","08","FRANCIA","63049900",1806,29
"2015","08","FRANCIA","90308400",4442,49
"2015","08","FRANCIA","90309000",1310,14
"2015","08","FRANCIA","85235100",1595,6
"2015","08","FRANCIA","73152000",1105,2
"2015","08","FRANCIA","85012000",877,88
"2015","08","FRANCIA","62034100",1166,74
"2015","08","FRANCIA","61124100",690,21
"2015","08","FRANCIA","90031920",34671,11
"2015","08","FRANCIA","85171200",647,74
"2015","08","FRANCIA","85439000",2335,85
"2015","08","FRANCIA","96091020",290,33
"2015","08","FRANCIA","82081000",228,71
"2015","08","FRANCIA","70109090",961,75
"2015","08","FRANCIA","85159000",1621,57
"2015","08","FRANCIA","15091019",21,12
"2015","08","FRANCIA","39211400",1064,7
"2015","08","FRANCIA","73072300",544,71
"2015","08","FRANCIA","84239000",3611,51
"2015","08","FRANCIA","85364910",2265,45
"2015","08","FRANCIA","62053041",1614,62
"2015","08","FRANCIA","51113000",537,10
"2015","08","FRANCIA","90251100",905,48
"2015","08","FRANCIA","84709000",885,77
"2015","08","FRANCIA","15019000",394073,5
"2015","08","FRANCIA","84198990",75224,82
"2015","08","FRANCIA","73110010",1249,32
"2015","08","FRANCIA","00330100",8845,1
"2015","08","FRANCIA","40169310",9324,77
"2015","08","FRANCIA","85359010",2639,7
"2015","08","FRANCIA","82032000",13705,5
"2015","08","FRANCIA","84716040",66,58
"2015","08","FRANCIA","38249099",188470,6
"2015","08","FRANCIA","73269000",149583,1
"2015","08","FRANCIA","29225000",47997,87
"2015","08","FRANCIA","29054300",62245,26
"2015","08","FRANCIA","83111090",15644,61
"2015","08","FRANCIA","84294090",74868,9
"2015","08","FRANCIA","61046900",1177,9
"2015","08","FRANCIA","62043200",1946,21
"2015","08","FRANCIA","33072000",170228,31
"2015","08","FRANCIA","76072090",175950,67
"2015","08","FRANCIA","25233000",105826,58
"2015","08","FRANCIA","83016000",670,99
"2015","08","FRANCIA","85042120",778,5
"2015","08","FRANCIA","39191090",27424,15
"2015","08","FRANCIA","22011000",63018,64
"2015","08","FRANCIA","87082930",15178,48
"2015","08","FRANCIA","85014000",21745,25
